antecedent,consequent,fitness,support,confidence,lift,coverage,rhs_support,conviction,amplitude,inclusion,interestingness,comprehensibility,netconf,yulesq
"[Shell weight(interval_5), Height(interval_2), Diameter(interval_5)]",[Length(interval_5)],0.33357273960577766,0.00047881254488867607,0.6666666666666666,7.888574126534466,0.0007182188173330142,0.08451041417285132,2.746468757481444,1.0,0.4444444444444444,0.0037771478200916845,0.43067655807339306,0.5825746685832932,0.912217081405527
"[Shell weight(interval_5), Shucked weight(interval_3), Length(interval_5)]","[Diameter(interval_5), Viscera weight(interval_3), Whole weight(interval_4)]",0.33357273960577766,0.00047881254488867607,0.6666666666666666,24.86309523809524,0.0007182188173330142,0.02681350251376586,2.9195594924587,1.0,0.6666666666666666,0.011904760540110398,0.7124143742160444,0.6403130490337005,0.9732944889536295
"[Whole weight(interval_5), Length(interval_5)]",[Viscera weight(interval_4)],0.3198576620889285,0.0033516878142207324,0.6363636363636364,46.633173843700156,0.005266937993775437,0.013646157529327269,2.7124730667943484,1.0,0.3333333333333333,0.15629971509301685,0.5,0.6260146592276554,0.9881199060643735
"[Whole weight(interval_4), Length(interval_4)]",[Diameter(interval_4)],0.3198576620889285,0.0033516878142207324,0.6363636363636364,1.3624248637062577,0.005266937993775437,0.4670816375389035,1.4655254967680145,1.0,0.3333333333333333,0.004566419149309052,0.5,0.17017831747073614,0.334192661338833
[Diameter(interval_4)],"[Length(interval_4), Sex(M)]",0.31432092490582353,0.2001436437634666,0.4284982060481804,1.9287036709733294,0.4670816375389035,0.2221690208283457,1.3610298119855577,1.0,0.3333333333333333,0.3859992841581439,0.7924812503605781,0.3871684666052333,0.8912543384833277
[Sex(I)],[Length(interval_3)],0.31210639343191926,0.15178357672971032,0.47242921013412814,1.5939715757110287,0.32128321762030165,0.2963849652860905,1.333688385008568,1.0,0.2222222222222222,0.24192991541261655,0.6309297535714574,0.25937806374964845,0.5357089734138363
[Rings(interval_3)],[Shucked weight(interval_2)],0.3113149765601058,0.07325831936796744,0.5493716337522442,1.32108538525223,0.1333492937514963,0.4158486952358152,1.296303891448808,1.0,0.2222222222222222,0.09677879768033669,0.6309297535714574,0.15406776634892916,0.30189355840293874
"[Length(interval_4), Shucked weight(interval_3), Diameter(interval_5)]","[Height(interval_1), Viscera weight(interval_3)]",0.3096075578718624,0.0038305003591094086,0.6153846153846154,5.151225527979035,0.0062245630835527895,0.11946372994972468,2.289394302130715,1.0,0.5555555555555556,0.019731753139839058,0.6131471927654585,0.4990271111687636,0.8479171258540886
"[Length(interval_5), Sex(F)]","[Shucked weight(interval_3), Viscera weight(interval_3)]",0.30917899879485317,0.025137658606655493,0.5932203389830508,8.09765148997452,0.04237491022264783,0.07325831936796744,2.278239964887079,1.0,0.4444444444444444,0.20355477364762334,0.6826061944859854,0.5429703389830507,0.9299798967987285
"[Shell weight(interval_4), Length(interval_5)]",[Viscera weight(interval_3)],0.30251376586066553,0.005027531721331099,0.6,4.9141176470588235,0.008379219535551832,0.1220971989466124,2.1947570026334677,1.0,0.3333333333333333,0.024705852616382105,0.5,0.4819410912602606,0.8361397336014074
[Sex(I)],"[Length(interval_3), Viscera weight(interval_1)]",0.30226076587886186,0.14699545128082356,0.45752608047690013,1.7155174489694902,0.32128321762030165,0.2666985875029926,1.351772658751351,1.0,0.3333333333333333,0.25216438720250856,0.7924812503605781,0.2811592374433904,0.595035851565064
"[Sex(M), Shucked weight(interval_3), Shell weight(interval_3)]",[Diameter(interval_5)],0.302062485037108,0.014124970074215945,0.59,8.26989932885906,0.023940627244433806,0.07134306918841274,2.2650169044185042,1.0,0.4444444444444444,0.11681168552442964,0.43067655807339306,0.5313784645572723,0.9170423423537828
"[Whole weight(interval_5), Sex(M)]","[Viscera weight(interval_4), Diameter(interval_5)]",0.30107732822599953,0.0021546564519990424,0.6,47.28679245283019,0.0035910940866650705,0.012688532439549916,2.4682786689011236,1.0,0.4444444444444444,0.10188673989572347,0.6826061944859854,0.5894281595386832,0.9858543642501205
"[Diameter(interval_5), Shell weight(interval_5), Whole weight(interval_4)]",[Length(interval_5)],0.3003591094086665,0.0007182188173330142,0.6,7.09971671388102,0.0011970313622216902,0.08451041417285132,2.28872396456787,1.0,0.4444444444444444,0.005099149264864131,0.43067655807339306,0.5161073825503355,0.8849252013808976
"[Diameter(interval_4), Viscera weight(interval_1)]","[Shucked weight(interval_2), Length(interval_4)]",0.29967540963526734,0.017955470433325352,0.5813953488372093,1.5458232794990598,0.030883409145319608,0.37610725401005507,1.4904104487537566,1.0,0.4444444444444444,0.027755864876867615,0.6826061944859854,0.21183013144590485,0.4064015518913676
"[Length(interval_5), Diameter(interval_5), Height(interval_1)]",[Whole weight(interval_4)],0.29930591804456097,0.03303806559731865,0.5655737704918032,12.633163846760759,0.058415130476418484,0.044768972947091215,2.1988336849142414,1.0,0.4444444444444444,0.41737199463265057,0.43067655807339306,0.553115087552571,0.980805120605485
[Shell weight(interval_2)],"[Length(interval_4), Sex(M)]",0.296622840175129,0.18386401723725163,0.4093816631130064,1.8426586280420558,0.4491261671055782,0.2221690208283457,1.3169773618465912,1.0,0.3333333333333333,0.3387837044437168,0.7924812503605781,0.3398466783237842,0.8053545077647389
"[Diameter(interval_5), Shell weight(interval_2)]","[Shucked weight(interval_3), Length(interval_5)]",0.2951384015916389,0.004069906631553747,0.5862068965517241,10.464043619216033,0.006942781900885803,0.0560210677519751,2.281282419599392,1.0,0.4444444444444444,0.042587639022932534,0.6826061944859854,0.5338925281814251,0.9249902781178436
"[Length(interval_5), Shell weight(interval_4), Diameter(interval_5)]",[Whole weight(interval_4)],0.29247723709716034,0.004309312903998085,0.5806451612903226,12.969811971709504,0.007421594445774479,0.044768972947091215,2.27785860297232,1.0,0.4444444444444444,0.055890920430705766,0.43067655807339306,0.5398829808754647,0.9404469864331892
[Sex(M)],"[Shucked weight(interval_2), Viscera weight(interval_2)]",0.2909503018900561,0.15585348336126406,0.4260471204188482,1.2711420157068063,0.3658127842949485,0.33516878142207324,1.1583376305439816,1.0,0.3333333333333333,0.19810451898341083,0.7924812503605781,0.143298913548331,0.3062811646380004
"[Length(interval_4), Viscera weight(interval_1)]",[Diameter(interval_4)],0.2906344740291602,0.02681350251376586,0.5544554455445545,1.1870632475856504,0.04836006703375628,0.4670816375389035,1.1961056579682383,1.0,0.3333333333333333,0.03182911905050289,0.5,0.09181393611059215,0.18214566316320027
[Viscera weight(interval_3)],[Length(interval_4)],0.2904251573744174,0.06320325592530525,0.5176470588235295,1.0455569461827283,0.1220971989466124,0.4950921714148911,1.0467601324325426,1.0,0.2222222222222222,0.06608160334128674,0.6309297535714574,0.025691782030510577,0.051354401805869074
"[Sex(M), Shucked weight(interval_4)]",[Viscera weight(interval_3)],0.28906597352850644,0.006703375628441465,0.5714285714285714,4.680112044817927,0.011730907349772564,0.1220971989466124,2.0484398691245698,1.0,0.3333333333333333,0.031372498671994604,0.5,0.4546650055370984,0.8195882719900187
"[Length(interval_4), Diameter(interval_3)]",[Viscera weight(interval_2)],0.2879165551784516,0.02681350251376586,0.5490196078431373,1.2927028759643653,0.04883887957864496,0.4247067273162557,1.275650300298737,1.0,0.3333333333333333,0.03466166930842366,0.5,0.13069592297024518,0.25727164979501427
[Viscera weight(interval_3)],"[Height(interval_1), Length(interval_4)]",0.2871248714951626,0.06248503710797223,0.5117647058823529,1.0397087434195467,0.1220971989466124,0.49221929614555904,1.040032766930782,1.0,0.3333333333333333,0.06496526756395048,0.7924812503605781,0.022263751423667294,0.04450551388652842
"[Shucked weight(interval_5), Length(interval_5), Sex(M)]",[Viscera weight(interval_3)],0.2861930982591744,0.0009576250897773521,0.5714285714285714,4.680112044817927,0.0016758439071103662,0.1220971989466124,2.0484398691245698,1.0,0.4444444444444444,0.004481791689584524,0.43067655807339306,0.45008564576909893,0.8122913317670335
[Rings(interval_3)],"[Shucked weight(interval_2), Length(interval_4)]",0.28486337724454125,0.06703375628441466,0.5026929982046678,1.3365682071934424,0.1333492937514963,0.37610725401005507,1.2545424531277949,1.0,0.3333333333333333,0.08959374960790126,0.7924812503605781,0.14606316395052424,0.29167586882394947
"[Diameter(interval_5), Length(interval_4), Sex(M)]",[Viscera weight(interval_3)],0.2789748091399995,0.0023940627244433805,0.5555555555555556,4.550108932461874,0.004309312903998085,0.1220971989466124,1.9752813023701212,1.0,0.4444444444444444,0.01089323994386021,0.43067655807339306,0.435334348534637,0.8029071199802907
[Diameter(interval_5)],[Whole weight(interval_4)],0.2768235447231805,0.03686856595642806,0.5167785234899329,11.543229372285827,0.07134306918841274,0.044768972947091215,1.976797542095602,1.0,0.2222222222222222,0.42557855703194253,0.6309297535714574,0.5082711762354857,0.984081361927924
"[Length(interval_4), Shell weight(interval_3), Diameter(interval_5)]",[Viscera weight(interval_3)],0.2762285017028736,0.004069906631553747,0.5483870967741935,4.491397849462365,0.007421594445774479,0.1220971989466124,1.9439276309039286,1.0,0.4444444444444444,0.0182795520815699,0.43067655807339306,0.4294773042030405,0.7999507267799951
"[Diameter(interval_5), Shell weight(interval_4), Whole weight(interval_5), Length(interval_5)]",[Shucked weight(interval_4)],0.2700686911843244,0.0016758439071103662,0.5384615384615384,32.130769230769225,0.0031122815417763947,0.016758439071103665,2.130356715345941,1.0,0.5555555555555556,0.05384613224267074,0.3868528072345416,0.5233318554644201,0.9740072202166065
"[Length(interval_5), Shucked weight(interval_4)]",[Viscera weight(interval_3)],0.2693411249192911,0.008379219535551832,0.5303030303030303,4.343285799168152,0.015800813981326312,0.1220971989466124,1.8690833828878564,1.0,0.3333333333333333,0.03639327221045155,0.5,0.4147593669607777,0.7925837236327781
"[Diameter(interval_5), Viscera weight(interval_4)]",[Shucked weight(interval_4)],0.26750263121044715,0.006703375628441465,0.5283018867924528,31.524528301886786,0.012688532439549916,0.016758439071103665,2.0844721091692593,1.0,0.3333333333333333,0.21132041558305795,0.5,0.5181175996925497,0.9817939070275519
"[Viscera weight(interval_2), Diameter(interval_3)]",[Length(interval_4)],0.266800416415254,0.02681350251376586,0.5067873303167421,1.0236221850739997,0.052908786210198705,0.4950921714148911,1.0237122029110919,1.0,0.3333333333333333,0.027446719842200668,0.5,0.012348503218663195,0.024693278195075982
"[Diameter(interval_3), Viscera weight(interval_2), Height(interval_1)]",[Length(interval_4)],0.266800416415254,0.02681350251376586,0.5067873303167421,1.0236221850739997,0.052908786210198705,0.4950921714148911,1.0237122029110919,1.0,0.4444444444444444,0.027446719842200668,0.43067655807339306,0.012348503218663195,0.024693278195075982
[Diameter(interval_3)],"[Sex(I), Length(interval_3), Viscera weight(interval_1)]",0.2649338470781142,0.12760354321283218,0.40226415094339624,2.736575502427632,0.3172133109887479,0.14699545128082356,1.427059377592056,1.0,0.4444444444444444,0.34918606273733616,0.8613531161467861,0.3738630289237608,0.9167449118970602
[Viscera weight(interval_3)],"[Length(interval_4), Diameter(interval_4)]",0.2640228703403794,0.05745750538664113,0.47058823529411764,1.078840317685801,0.1220971989466124,0.4361982283935839,1.06495890192323,1.0,0.3333333333333333,0.061986620684464325,0.7924812503605781,0.03917290941465211,0.07898311663108869
"[Shell weight(interval_3), Sex(M)]",[Diameter(interval_4)],0.2626885324395499,0.025377064879099832,0.5,1.0704766786263453,0.050754129758199665,0.4670816375389035,1.0658367249221925,1.0,0.3333333333333333,0.027165391082669944,0.5,0.034678436317780524,0.06935687263556116
[Whole weight(interval_4)],[Sex(M)],0.2625889932006058,0.022504189609767775,0.5026737967914439,1.3741285662289666,0.044768972947091215,0.3658127842949485,1.275193648783275,1.0,0.2222222222222222,0.030923483196994086,0.6309297535714574,0.14327530055084234,0.28612034494387434
[Viscera weight(interval_3)],[Sex(M)],0.2618226797542096,0.05697869284175246,0.4666666666666667,1.2756980802792321,0.1220971989466124,0.3658127842949485,1.189101029446971,1.0,0.2222222222222222,0.07268661753926416,0.6309297535714574,0.11488046541223523,0.23439296709818613
"[Length(interval_5), Shell weight(interval_2)]","[Shucked weight(interval_3), Viscera weight(interval_3)]",0.25780124991513587,0.008139813263107493,0.5074626865671642,6.927031509121063,0.016040220253770648,0.07325831936796744,1.881566442495338,1.0,0.4444444444444444,0.05638463307369825,0.6826061944859854,0.44128263790536365,0.871282301316431
[Shell weight(interval_3)],[Length(interval_4)],0.253255370390042,0.04955709839597797,0.45695364238410596,0.9229668105601597,0.10845104141728514,0.4950921714148911,0.9297692941018466,1.0,0.2222222222222222,0.045739014380230765,0.6309297535714574,-0.042777829151876896,-0.08555961429704534
[Length(interval_5)],[Whole weight(interval_3)],0.2519259319041751,0.039262628680871436,0.46458923512747874,2.1514293072366732,0.08451041417285132,0.2159444577447929,1.4644000339475556,1.0,0.2222222222222222,0.08446997602162713,0.6309297535714574,0.27159760332831556,0.5678902578432617
"[Shell weight(interval_2), Diameter(interval_5), Length(interval_5)]",[Sex(M)],0.2511970313622217,0.0023940627244433805,0.5,1.3668193717277488,0.004788125448886761,0.3658127842949485,1.2683744314101022,1.0,0.4444444444444444,0.0032722494333977986,0.43067655807339306,0.13483281212412795,0.26966562424825596
"[Diameter(interval_5), Length(interval_5)]","[Viscera weight(interval_3), Height(interval_1), Shucked weight(interval_3)]",0.25081220448288244,0.028968158965764903,0.47265625,6.580950520833333,0.06128800574575054,0.07182188173330141,1.7601007279724055,1.0,0.5555555555555556,0.1906366987283555,0.7737056144690831,0.4270046305151747,0.8986679861703711
"[Shell weight(interval_3), Height(interval_2)]","[Sex(M), Diameter(interval_5)]",0.25059851568111086,0.0011970313622216902,0.5,15.244525547445257,0.0023940627244433805,0.03279865932487431,1.9344026813502504,1.0,0.4444444444444444,0.018248169952977806,0.6826061944859854,0.4683225341972641,0.9366450683945284
[Shell weight(interval_5)],"[Viscera weight(interval_3), Length(interval_5)]",0.2503591094086665,0.0007182188173330142,0.5,8.489837398373984,0.0014364376346660283,0.05889394302130716,1.8822121139573849,1.0,0.3333333333333333,0.006097559927157989,0.7924812503605781,0.4417405897866218,0.8834811795732438
[Shell weight(interval_5)],"[Length(interval_5), Viscera weight(interval_3)]",0.2503591094086665,0.0007182188173330142,0.5,8.489837398373984,0.0014364376346660283,0.05889394302130716,1.8822121139573849,1.0,0.3333333333333333,0.006097559927157989,0.7924812503605781,0.4417405897866218,0.8834811795732438
"[Diameter(interval_5), Shell weight(interval_5)]",[Height(interval_2)],0.2503591094086665,0.0007182188173330142,0.5,90.80434782608695,0.0014364376346660283,0.005506344266219775,1.9889873114675596,1.0,0.3333333333333333,0.0652173800904724,0.5,0.4952049868137136,0.9904099736274274
"[Diameter(interval_5), Shell weight(interval_5)]","[Whole weight(interval_4), Length(interval_5)]",0.2503591094086665,0.0007182188173330142,0.5,12.657575757575756,0.0014364376346660283,0.03950203495331578,1.9209959300933677,1.0,0.4444444444444444,0.00909090752776282,0.6826061944859854,0.46116039319108115,0.9223207863821625
[Shell weight(interval_5)],[Height(interval_1)],0.2503591094086665,0.0007182188173330142,0.5,0.5030105973025047,0.0014364376346660283,0.9940148431888916,0.011970313622216894,1.0,0.2222222222222222,0.00036127161418132595,0.6309297535714574,-0.494725485495085,-0.9894509709901702
"[Diameter(interval_5), Shell weight(interval_5), Length(interval_5)]",[Height(interval_2)],0.25023940627244434,0.00047881254488867607,0.5,90.80434782608695,0.0009576250897773521,0.005506344266219775,1.9889873114675596,1.0,0.4444444444444444,0.043478255885620584,0.43067655807339306,0.49496764917325653,0.9899352983465133
"[Sex(M), Whole weight(interval_4), Height(interval_2)]",[Shucked weight(interval_3)],0.25023940627244434,0.00047881254488867607,0.5,4.00095785440613,0.0009576250897773521,0.12497007421594446,1.7500598515681103,1.0,0.4444444444444444,0.0019157085926614433,0.43067655807339306,0.3753894080996884,0.7507788161993769
"[Diameter(interval_5), Length(interval_5), Shell weight(interval_5)]",[Height(interval_1)],0.25023940627244434,0.00047881254488867607,0.5,0.5030105973025049,0.0009576250897773521,0.9940148431888916,0.011970313622216894,1.0,0.4444444444444444,0.00024084775659182885,0.43067655807339306,-0.49448837766594766,-0.9889767553318956
"[Diameter(interval_5), Shell weight(interval_5), Viscera weight(interval_3)]","[Shucked weight(interval_3), Length(interval_5)]",0.25023940627244434,0.00047881254488867607,0.5,8.925213675213675,0.0009576250897773521,0.0560210677519751,1.8879578644960489,1.0,0.5555555555555556,0.004273503783629373,0.6131471927654585,0.4444045051521686,0.8888090103043375
"[Length(interval_5), Shell weight(interval_5), Diameter(interval_5), Height(interval_2)]",[Viscera weight(interval_3)],0.25011970313622217,0.00023940627244433804,0.5,4.095098039215686,0.00047881254488867607,0.1220971989466124,1.7558056021067743,1.0,0.5555555555555556,0.0009803921006712125,0.3868528072345416,0.3780838323353293,0.7561676646706587
"[Length(interval_4), Diameter(interval_5), Shell weight(interval_5)]","[Height(interval_1), Viscera weight(interval_3)]",0.25011970313622217,0.00023940627244433804,0.5,4.185370741482966,0.00047881254488867607,0.11946372994972468,1.7610725401005498,1.0,0.5555555555555556,0.0010020039505858082,0.6131471927654585,0.38071856287425143,0.761437125748503
"[Height(interval_2), Length(interval_5), Shell weight(interval_5)]",[Viscera weight(interval_4)],0.25011970313622217,0.00023940627244433804,0.5,36.64035087719298,0.00047881254488867607,0.013646157529327269,1.9727076849413445,1.0,0.4444444444444444,0.008771929321795059,0.43067655807339306,0.4865868263473053,0.9731736526946108
"[Sex(M), Shell weight(interval_5)]","[Rings(interval_3), Viscera weight(interval_3)]",0.25011970313622217,0.00023940627244433804,0.5,19.702830188679247,0.00047881254488867607,0.025377064879099832,1.9492458702417994,1.0,0.4444444444444444,0.004716980861719984,0.6826061944859854,0.4748502994011975,0.9497005988023952
"[Rings(interval_3), Whole weight(interval_4), Shell weight(interval_2)]",[Viscera weight(interval_2)],0.25011970313622217,0.00023940627244433804,0.5,1.17728297632469,0.00047881254488867607,0.4247067273162557,1.1505865453674882,1.0,0.4444444444444444,0.00028184891281979617,0.43067655807339306,0.07532934131736525,0.15065868263473053
"[Length(interval_5), Shell weight(interval_5), Height(interval_2), Diameter(interval_5)]",[Viscera weight(interval_3)],0.25011970313622217,0.00023940627244433804,0.5,4.095098039215686,0.00047881254488867607,0.1220971989466124,1.7558056021067743,1.0,0.5555555555555556,0.0009803921006712125,0.3868528072345416,0.3780838323353293,0.7561676646706587
"[Shucked weight(interval_3), Shell weight(interval_4), Viscera weight(interval_2)]","[Diameter(interval_5), Length(interval_5)]",0.25011970313622217,0.00023940627244433804,0.5,8.158203125,0.00047881254488867607,0.06128800574575054,1.877423988508498,1.0,0.5555555555555556,0.0019531248880559312,0.6131471927654585,0.4389221556886227,0.8778443113772455
"[Shell weight(interval_5), Length(interval_4)]","[Whole weight(interval_4), Sex(F)]",0.25011970313622217,0.00023940627244433804,0.5,22.95054945054945,0.00047881254488867607,0.021785970792434762,1.9564280584151297,1.0,0.4444444444444444,0.005494505179585916,0.6826061944859854,0.478443113772455,0.9568862275449102
"[Shucked weight(interval_4), Diameter(interval_5), Height(interval_2)]","[Shell weight(interval_5), Length(interval_5)]",0.25011970313622217,0.00023940627244433804,0.5,522.125,0.00047881254488867607,0.0009576250897773521,1.9980847498204444,1.0,0.5555555555555556,0.1249999928355796,0.6131471927654585,0.4992814371257484,0.998562874251497
[Viscera weight(interval_5)],[Height(interval_1)],0.25011970313622217,0.00023940627244433804,0.5,0.5030105973025049,0.00047881254488867607,0.9940148431888916,0.011970313622216894,1.0,0.2222222222222222,0.00012042388519805357,0.6309297535714574,-0.49425149700598797,-0.988502994011976
"[Viscera weight(interval_3), Shell weight(interval_1)]","[Length(interval_4), Diameter(interval_4)]",0.25011970313622217,0.00023940627244433804,0.5,1.1462678375411635,0.00047881254488867607,0.4361982283935839,1.1276035432128317,1.0,0.4444444444444444,0.0002744236944798674,0.6826061944859854,0.06383233532934131,0.12766467065868264
"[Length(interval_5), Height(interval_1)]",[Whole weight(interval_4)],0.2489986709792559,0.037586784773761074,0.4604105571847507,10.284143836153497,0.08163753890351927,0.044768972947091215,1.7702922838317487,1.0,0.3333333333333333,0.38654442259596383,0.5,0.45258991067797283,0.9816934245566791
[Sex(M)],"[Rings(interval_2), Shell weight(interval_2), Viscera weight(interval_2)]",0.24804518824728286,0.1328704812066076,0.3632198952879581,1.3135666689331609,0.3658127842949485,0.27651424467321045,1.1361626250147319,1.0,0.4444444444444444,0.17452868345943498,0.8613531161467861,0.1367193290365424,0.3215552630890851
[Shell weight(interval_3)],"[Length(interval_4), Height(interval_1)]",0.24713809091202163,0.04836006703375628,0.445916114790287,0.90592977212015,0.10845104141728514,0.49221929614555904,0.9164329037691701,1.0,0.3333333333333333,0.04381031727887487,0.7924812503605781,-0.051935657497575616,-0.10391961038745383
"[Length(interval_5), Shell weight(interval_4), Diameter(interval_5)]",[Shucked weight(interval_3)],0.2437310309143003,0.0035910940866650705,0.4838709677419355,3.871894697812384,0.007421594445774479,0.12497007421594446,1.695370481206607,1.0,0.4444444444444444,0.013904326199521007,0.43067655807339306,0.36158442649736233,0.7412316378774104
[Height(interval_2)],[Length(interval_5)],0.24044716928105256,0.0026334689968877186,0.4782608695652174,5.659194482079074,0.005506344266219775,0.08451041417285132,1.7546883728353675,1.0,0.2222222222222222,0.014903303819836369,0.6309297535714574,0.3959305855016641,0.8217047528021548
"[Rings(interval_2), Sex(M)]","[Whole weight(interval_2), Length(interval_4)]",0.23241651193472068,0.10150825951639933,0.363324764353042,1.1718977148283058,0.2793871199425425,0.3100311228154178,1.0837061637609786,1.0,0.4444444444444444,0.11895440649724434,0.6826061944859854,0.07395599358892231,0.16716095410237122
"[Length(interval_5), Height(interval_2), Diameter(interval_5)]",[Shell weight(interval_3)],0.22787124295383812,0.0011970313622216902,0.45454545454545453,4.1912502508528995,0.0026334689968877186,0.10845104141728514,1.63450642406831,1.0,0.4444444444444444,0.005017056559417939,0.43067655807339306,0.347008248592502,0.7473446752514334
"[Viscera weight(interval_2), Diameter(interval_5), Shell weight(interval_3)]",[Length(interval_4)],0.2274822955200136,0.0033516878142207324,0.45161290322580644,0.9121794471828789,0.007421594445774479,0.4950921714148911,0.9207142756551984,1.0,0.4444444444444444,0.003057338284249128,0.43067655807339306,-0.043804366431694754,-0.08768650904899854
"[Diameter(interval_4), Viscera weight(interval_3)]","[Length(interval_4), Shucked weight(interval_2)]",0.22350622070169207,0.030883409145319608,0.4161290322580645,1.106410545984682,0.07421594445774479,0.37610725401005507,1.0685455870546015,1.0,0.4444444444444444,0.034169476934231544,0.6826061944859854,0.043230144231170275,0.0903111913520974
"[Sex(M), Rings(interval_3)]","[Whole weight(interval_2), Viscera weight(interval_2)]",0.2234381568356146,0.02561647115154417,0.421259842519685,1.4446653220071628,0.06080919320086186,0.29159683983720375,1.2240435556554432,1.0,0.4444444444444444,0.037007000588984824,0.6826061944859854,0.13805821111514768,0.2963522267293694
"[Shucked weight(interval_4), Length(interval_5)]",[Viscera weight(interval_4)],0.2231683606474126,0.006942781900885803,0.4393939393939394,32.19909622541201,0.015800813981326312,0.013646157529327269,1.7594419892720103,1.0,0.3333333333333333,0.22355093092387152,0.5,0.4325829445021854,0.9826528134758838
"[Diameter(interval_4), Viscera weight(interval_2)]",[Whole weight(interval_3)],0.22292645274202735,0.118266698587503,0.3275862068965517,1.5169928893646305,0.3610246588460618,0.2159444577447929,1.1660313192513332,1.0,0.3333333333333333,0.17940466103624322,0.5,0.17471996485833513,0.4594282414091828
[Viscera weight(interval_2)],"[Sex(M), Rings(interval_2), Shell weight(interval_2)]",0.2228613961839126,0.1328704812066076,0.3128523111612176,1.9217413290005967,0.4247067273162557,0.16279626526214988,1.2183752464519653,1.0,0.4444444444444444,0.2553345726810044,0.8613531161467861,0.2608340007159407,0.784882099861294
"[Whole weight(interval_5), Viscera weight(interval_4)]","[Length(interval_5), Shell weight(interval_3)]",0.2150039331030473,0.0014364376346660283,0.42857142857142855,7.277003484320558,0.0033516878142207324,0.05889394302130716,1.646935599712712,1.0,0.4444444444444444,0.010452958077782093,0.6826061944859854,0.3709206959267011,0.8491633278340797
[Rings(interval_5)],"[Length(interval_4), Viscera weight(interval_2)]",0.2146448236943808,0.0007182188173330142,0.42857142857142855,1.1188392857142857,0.0016758439071103662,0.3830500359109409,1.0796624371558532,1.0,0.3333333333333333,0.0008035712904004634,0.7924812503605781,0.045597807468311095,0.09435032253491174
"[Viscera weight(interval_2), Shell weight(interval_3)]","[Sex(M), Whole weight(interval_3)]",0.2133448178950984,0.013646157529327269,0.41304347826086957,3.859692636903025,0.03303806559731865,0.10701460378261911,1.5213825268888708,1.0,0.4444444444444444,0.05266980166643854,0.6826061944859854,0.31648492416332064,0.736291807014688
"[Diameter(interval_5), Whole weight(interval_4), Shucked weight(interval_4)]",[Viscera weight(interval_4)],0.2107273960577767,0.004788125448886761,0.4166666666666667,30.533625730994153,0.011491501077328227,0.013646157529327269,1.6908923013782957,1.0,0.4444444444444444,0.1461986628205752,0.43067655807339306,0.40770565915879536,0.9749987933780588
[Shell weight(interval_3)],"[Diameter(interval_4), Length(interval_4), Height(interval_1)]",0.2104344140438996,0.04117787886042614,0.37969094922737306,0.8752588824076917,0.10845104141728514,0.43380416566914054,0.9127641030315987,1.0,0.4444444444444444,0.0360409489273793,0.8613531161467861,-0.06069573176081168,-0.12497680913183154
"[Shell weight(interval_3), Viscera weight(interval_4)]","[Whole weight(interval_4), Sex(M)]",0.20935202648650858,0.004069906631553747,0.4146341463414634,18.424753502854177,0.009815657170217859,0.022504189609767775,1.6698886760833125,1.0,0.4444444444444444,0.07498695340156206,0.6826061944859854,0.3960171250648676,0.9478341872380065
"[Shucked weight(interval_2), Shell weight(interval_3), Viscera weight(interval_3)]",[Length(interval_5)],0.2064756953775046,0.004788125448886761,0.40816326530612246,4.829739261143551,0.011730907349772564,0.08451041417285132,1.5468617139838023,1.0,0.4444444444444444,0.023125370958957843,0.43067655807339306,0.32749466065495964,0.7742557593183492
"[Shucked weight(interval_3), Sex(M)]",[Shell weight(interval_3)],0.20576876323462,0.023940627244433806,0.3875968992248062,3.573934322432706,0.061766818290639215,0.10845104141728514,1.4558204513565847,1.0,0.3333333333333333,0.08556173900642329,0.5,0.29752290075580895,0.7294979799890391
[Whole weight(interval_5)],"[Viscera weight(interval_4), Sex(M)]",0.20562278277145407,0.0021546564519990424,0.4090909090909091,55.1217008797654,0.005266937993775437,0.007421594445774479,1.6797480709379196,1.0,0.3333333333333333,0.1187682671804988,0.7924812503605781,0.40379608357947694,0.9847397486860711
[Shucked weight(interval_2)],"[Sex(M), Viscera weight(interval_2), Rings(interval_2)]",0.20296276632914104,0.11922432367728035,0.2867012089810017,1.842386076790222,0.4158486952358152,0.15561407708881972,1.1837759064541724,1.0,0.4444444444444444,0.2196509642701391,0.8613531161467861,0.22440612701378856,0.716320517687038
"[Shucked weight(interval_4), Shell weight(interval_3)]",[Viscera weight(interval_4)],0.20263346899688772,0.005266937993775437,0.4,29.312280701754386,0.013167344984438592,0.013646157529327269,1.6439230707844539,1.0,0.3333333333333333,0.1543857702411521,0.5,0.39150897622513336,0.9746346177074526
[Viscera weight(interval_3)],"[Shell weight(interval_3), Length(interval_5)]",0.19911724804836947,0.04333253531242519,0.35490196078431374,6.026119878845847,0.1220971989466124,0.05889394302130716,1.4588574135535965,1.0,0.3333333333333333,0.26112434349386576,0.7924812503605781,0.3371762994807958,0.9364814872569418
[Viscera weight(interval_2)],"[Diameter(interval_4), Whole weight(interval_3)]",0.19836672020694202,0.118266698587503,0.27846674182638104,1.5047290822882196,0.4247067273162557,0.1850610485994733,1.1294544529566672,1.0,0.3333333333333333,0.17795430212752153,0.7924812503605781,0.16236187291252335,0.49214150412123076
